File_name,Blur_Measure,Contrast_Measure,Brightness_Measure
ISIC_0026824.jpg,136.299,0.275,250.068
ISIC_0026825.jpg,38.978,0.2,213.169
ISIC_0026826.jpg,43.676,0.3,158.658
ISIC_0026827.jpg,63.23,0.225,169.89
ISIC_0026828.jpg,51.464,0.275,237.998
ISIC_0026829.jpg,20.38,0.125,187.377
ISIC_0026830.jpg,141.955,0.25,234.803
ISIC_0026831.jpg,91.05,0.175,203.992
ISIC_0026832.jpg,47.842,0.225,222.108
ISIC_0026833.jpg,46.959,0.225,232.669
ISIC_0026834.jpg,48.612,0.375,228.652
ISIC_0026835.jpg,539.41,0.3,154.421
ISIC_0026836.jpg,234.713,0.175,200.978
ISIC_0026837.jpg,118.247,0.25,192.081
ISIC_0026838.jpg,59.363,0.3,227.109
ISIC_0026839.jpg,56.351,0.275,167.551
ISIC_0026840.jpg,65.227,0.225,197.367
ISIC_0026841.jpg,54.378,0.325,207.002
ISIC_0026842.jpg,108.88,0.275,204.626
ISIC_0026843.jpg,39.951,0.225,189.158
ISIC_0026844.jpg,41.392,0.15,176.261
ISIC_0026845.jpg,124.583,0.3,176.972
ISIC_0026846.jpg,133.13,0.15,181.652
ISIC_0026847.jpg,97.655,0.375,219.179
ISIC_0026848.jpg,65.084,0.3,177.195
ISIC_0026849.jpg,66.707,0.15,191.134
ISIC_0026850.jpg,45.77,0.175,232.189
ISIC_0026851.jpg,57.906,0.225,220.277
ISIC_0026852.jpg,56.458,0.3,204.3
ISIC_0026853.jpg,121.8,0.2,151.829
ISIC_0026854.jpg,82.797,0.2,203.863
ISIC_0026855.jpg,28.682,0.25,187.132
ISIC_0026856.jpg,91.802,0.225,225.286
ISIC_0026857.jpg,85.673,0.225,220.915
ISIC_0026858.jpg,271.386,0.225,194.033
ISIC_0026859.jpg,52.503,0.225,239.633
ISIC_0026860.jpg,48.169,0.275,206.719
ISIC_0026861.jpg,63.362,0.225,184.656
ISIC_0026862.jpg,261.853,0.2,235.37
ISIC_0026863.jpg,57.584,0.275,214.76
ISIC_0026864.jpg,56.054,0.225,235.893
ISIC_0026865.jpg,128.888,0.125,223.767
ISIC_0026866.jpg,26.083,0.225,191.463
ISIC_0026867.jpg,160.047,0.225,214.978
ISIC_0026868.jpg,256.524,0.325,184.183
ISIC_0026869.jpg,53.081,0.225,165.058
ISIC_0026870.jpg,148.386,0.3,186.397
ISIC_0026871.jpg,14.511,0.125,201.438
ISIC_0026872.jpg,63.271,0.225,178.078
ISIC_0026873.jpg,55.893,0.2,222.931
ISIC_0026874.jpg,52.249,0.275,149.328
ISIC_0026875.jpg,152.112,0.275,225.468
ISIC_0026876.jpg,33.96,0.225,196.82
ISIC_0026877.jpg,136.644,0.35,157.503
ISIC_0026878.jpg,66.832,0.225,212.15
ISIC_0026879.jpg,88.46,0.25,214.066
ISIC_0026880.jpg,80.717,0.25,192.461
ISIC_0026881.jpg,64.925,0.175,213.499
ISIC_0026882.jpg,148.51,0.225,203.219
ISIC_0026883.jpg,31.114,0.25,217.591
ISIC_0026884.jpg,51.85,0.25,229.153
ISIC_0026885.jpg,64.598,0.3,195.825
ISIC_0026886.jpg,49.441,0.375,189.03
ISIC_0026887.jpg,46.297,0.275,148.507
ISIC_0026888.jpg,131.783,0.275,210.186
ISIC_0026889.jpg,202.732,0.175,205.455
ISIC_0026890.jpg,125.513,0.15,200.746
ISIC_0026891.jpg,237.62,0.25,232.649
ISIC_0026892.jpg,306.093,0.35,127.285
ISIC_0026893.jpg,258.22,0.375,190.228
ISIC_0026894.jpg,50.205,0.15,235.082
ISIC_0026895.jpg,73.964,0.2,199.624
ISIC_0026896.jpg,54.136,0.225,233.339
ISIC_0026897.jpg,73.581,0.425,219.37
ISIC_0026898.jpg,50.048,0.275,209.441
ISIC_0026899.jpg,101.105,0.275,215.35
ISIC_0026900.jpg,72.136,0.25,218.803
ISIC_0026901.jpg,78.389,0.4,224.236
ISIC_0026902.jpg,59.872,0.275,200.821
ISIC_0026903.jpg,58.551,0.275,217.993
ISIC_0026904.jpg,60.295,0.225,204.292
ISIC_0026905.jpg,90.28,0.25,190.107
ISIC_0026906.jpg,64.765,0.175,228.359
ISIC_0026907.jpg,110.972,0.15,211.747
ISIC_0026908.jpg,51.296,0.25,204.325
ISIC_0026909.jpg,75.997,0.3,196.579
ISIC_0026910.jpg,176.96,0.2,214.746
ISIC_0026911.jpg,29.246,0.2,168.017
ISIC_0026912.jpg,137.497,0.275,152.063
ISIC_0026913.jpg,65.806,0.325,167.991
ISIC_0026914.jpg,236.478,0.2,210.855
ISIC_0026915.jpg,70.003,0.2,220.756
ISIC_0026916.jpg,117.608,0.3,161.89
ISIC_0026917.jpg,72.946,0.3,234.162
ISIC_0026918.jpg,164.245,0.25,157.088
ISIC_0026919.jpg,54.229,0.25,227.254
ISIC_0026920.jpg,54.838,0.15,229.802
ISIC_0026921.jpg,129.511,0.3,189.342
ISIC_0026922.jpg,57.97,0.3,199.356
ISIC_0026923.jpg,45.027,0.15,192.042
ISIC_0026924.jpg,61.158,0.175,225.646
ISIC_0026925.jpg,50.905,0.275,227.543
ISIC_0026926.jpg,60.112,0.225,236.512
ISIC_0026927.jpg,76.494,0.175,207.091
ISIC_0026928.jpg,47.389,0.2,238.371
ISIC_0026929.jpg,118.255,0.275,164.043
ISIC_0026930.jpg,59.8,0.25,205.682
ISIC_0026931.jpg,62.846,0.225,219.378
ISIC_0026932.jpg,49.12,0.15,227.871
ISIC_0026933.jpg,76.147,0.25,157.02
ISIC_0026934.jpg,43.692,0.275,208.316
ISIC_0026935.jpg,59.621,0.225,209.959
ISIC_0026936.jpg,227.528,0.25,231.447
ISIC_0026937.jpg,53.635,0.2,204.752
ISIC_0026938.jpg,71.363,0.25,194.777
ISIC_0026939.jpg,67.379,0.15,195.883
ISIC_0026940.jpg,61.935,0.2,189.561
ISIC_0026941.jpg,126.253,0.175,202.42
ISIC_0026942.jpg,81.815,0.275,161.087
ISIC_0026943.jpg,56.496,0.2,236.893
ISIC_0026944.jpg,60.231,0.225,211.917
ISIC_0026945.jpg,49.677,0.275,236.357
ISIC_0026946.jpg,77.588,0.275,220.469
ISIC_0026947.jpg,171.343,0.25,215.413
ISIC_0026948.jpg,191.096,0.25,218.748
ISIC_0026949.jpg,241.248,0.25,228.53
ISIC_0026950.jpg,129.016,0.25,160.428
ISIC_0026951.jpg,62.687,0.3,218.512
ISIC_0026952.jpg,54.732,0.225,214.244
ISIC_0026953.jpg,77.309,0.225,223.55
ISIC_0026954.jpg,62.638,0.25,185.402
ISIC_0026955.jpg,79.802,0.225,175.657
ISIC_0026956.jpg,27.063,0.175,189.335
ISIC_0026957.jpg,68.742,0.175,214.236
ISIC_0026958.jpg,611.799,0.325,158.986
ISIC_0026959.jpg,234.387,0.175,196.581
ISIC_0026960.jpg,149.747,0.275,204.444
ISIC_0026961.jpg,107.802,0.175,163.718
ISIC_0026962.jpg,58.564,0.25,232.877
ISIC_0026963.jpg,112.119,0.225,171.687
ISIC_0026964.jpg,493.646,0.375,162.101
ISIC_0026965.jpg,53.705,0.2,210.023
ISIC_0026966.jpg,59.415,0.25,225.612
ISIC_0026967.jpg,177.823,0.125,195.541
ISIC_0026968.jpg,26.029,0.2,181.035
ISIC_0026969.jpg,107.202,0.225,208.892
ISIC_0026970.jpg,31.351,0.2,209.614
ISIC_0026971.jpg,55.009,0.225,225.248
ISIC_0026972.jpg,63.876,0.2,236.633
ISIC_0026973.jpg,74.168,0.225,222.989
ISIC_0026974.jpg,49.463,0.4,197.843
ISIC_0026975.jpg,55.338,0.15,227.712
ISIC_0026976.jpg,76.688,0.25,155.048
ISIC_0026977.jpg,49.294,0.25,227.738
ISIC_0026978.jpg,101.278,0.3,177.666
ISIC_0026979.jpg,56.959,0.45,221.773
ISIC_0026980.jpg,176.555,0.2,209.687
ISIC_0026981.jpg,78.221,0.225,227.075
ISIC_0026982.jpg,63.312,0.225,209.424
ISIC_0026983.jpg,55.233,0.25,226.661
ISIC_0026984.jpg,40.402,0.225,195.938
ISIC_0026985.jpg,58.707,0.25,225.929
ISIC_0026986.jpg,236.209,0.275,222.966
ISIC_0026987.jpg,31.524,0.275,187.41
ISIC_0026988.jpg,80.903,0.25,191.67
ISIC_0026989.jpg,235.805,0.325,176.793
ISIC_0026990.jpg,78.435,0.225,210.98
ISIC_0026991.jpg,15.385,0.175,140.491
ISIC_0026992.jpg,94.73,0.275,217.793
ISIC_0026993.jpg,98.939,0.45,197.297
ISIC_0026994.jpg,150.92,0.225,205.786
ISIC_0026995.jpg,93.603,0.225,214.159
ISIC_0026996.jpg,80.836,0.25,155.487
ISIC_0026997.jpg,65.779,0.2,209.431
ISIC_0026998.jpg,164.848,0.275,161.289
ISIC_0026999.jpg,57.301,0.275,215.691
ISIC_0027000.jpg,186.702,0.175,199.772
ISIC_0027001.jpg,58.486,0.25,228.106
ISIC_0027002.jpg,86.186,0.325,215.009
ISIC_0027003.jpg,95.315,0.275,171.368
ISIC_0027004.jpg,45.476,0.25,213.604
ISIC_0027005.jpg,61.641,0.275,156.9
ISIC_0027006.jpg,112.242,0.2,184.781
ISIC_0027007.jpg,28.916,0.25,195.874
ISIC_0027008.jpg,96.045,0.275,222.748
ISIC_0027009.jpg,48.389,0.225,216.129
ISIC_0027010.jpg,162.589,0.225,172.659
ISIC_0027011.jpg,64.724,0.275,202.625
ISIC_0027012.jpg,27.644,0.35,136.505
ISIC_0027013.jpg,63.081,0.25,211.097
ISIC_0027014.jpg,48.034,0.225,227.158
ISIC_0027015.jpg,52.73,0.125,225.26
ISIC_0027016.jpg,59.539,0.225,217.893
ISIC_0027017.jpg,248.12,0.275,162.406
ISIC_0027018.jpg,34.054,0.175,175.652
ISIC_0027019.jpg,81.899,0.325,142.87
ISIC_0027020.jpg,45.65,0.3,156.456
ISIC_0027021.jpg,104.245,0.35,212.764
ISIC_0027022.jpg,179.281,0.25,203.405
ISIC_0027023.jpg,40.703,0.175,159.865
ISIC_0027024.jpg,103.839,0.35,178.788
ISIC_0027025.jpg,128.789,0.175,194.088
ISIC_0027026.jpg,77.242,0.225,186.406
ISIC_0027027.jpg,239.648,0.275,245.072
ISIC_0027028.jpg,48.567,0.175,235.546
ISIC_0027029.jpg,110.019,0.2,208.678
ISIC_0027030.jpg,123.2,0.35,172.509
ISIC_0027031.jpg,616.199,0.25,164.38
ISIC_0027032.jpg,58.852,0.225,221.611
ISIC_0027033.jpg,96.083,0.2,158.497
ISIC_0027034.jpg,54.303,0.3,191.968
ISIC_0027035.jpg,59.181,0.225,197.91
ISIC_0027036.jpg,89.377,0.25,199.972
ISIC_0027037.jpg,137.355,0.15,193.647
ISIC_0027038.jpg,69.486,0.175,200.616
ISIC_0027039.jpg,50.168,0.275,216.797
ISIC_0027040.jpg,155.42,0.3,201.289
ISIC_0027041.jpg,142.772,0.15,184.128
ISIC_0027042.jpg,165.448,0.325,180.98
ISIC_0027043.jpg,227.794,0.4,244.064
ISIC_0027044.jpg,164.832,0.1,204.579
ISIC_0027045.jpg,58.062,0.25,207.137
ISIC_0027046.jpg,55.016,0.175,200.668
ISIC_0027047.jpg,40.328,0.125,227.524
ISIC_0027048.jpg,56.618,0.2,215.486
ISIC_0027049.jpg,21.203,0.175,154.677
ISIC_0027050.jpg,63.516,0.225,237.055
ISIC_0027051.jpg,54.254,0.3,202.909
ISIC_0027052.jpg,99.413,0.2,159.777
ISIC_0027053.jpg,53.833,0.25,179.704
ISIC_0027054.jpg,54.583,0.175,228.448
ISIC_0027055.jpg,96.471,0.25,234.138
ISIC_0027056.jpg,67.766,0.25,216.775
ISIC_0027057.jpg,177.699,0.275,238.584
ISIC_0027058.jpg,38.928,0.125,166.341
ISIC_0027059.jpg,51.963,0.2,234.185
ISIC_0027060.jpg,319.143,0.35,169.57
ISIC_0027061.jpg,203.01,0.2,204.414
ISIC_0027062.jpg,66.407,0.325,193.961
ISIC_0027063.jpg,202.303,0.35,194.505
ISIC_0027064.jpg,95.022,0.225,171.303
ISIC_0027065.jpg,155.79,0.425,190.214
ISIC_0027066.jpg,43.076,0.35,185.286
ISIC_0027067.jpg,90.073,0.25,159.219
ISIC_0027068.jpg,72.053,0.225,203.868
ISIC_0027069.jpg,449.164,0.25,192.563
ISIC_0027070.jpg,62.491,0.175,245.246
ISIC_0027071.jpg,163.826,0.325,206.068
ISIC_0027072.jpg,258.809,0.275,196.615
ISIC_0027073.jpg,102.087,0.275,178.406
ISIC_0027074.jpg,128.368,0.275,202.22
ISIC_0027075.jpg,70.797,0.25,223.917
ISIC_0027076.jpg,137.52,0.3,205.175
ISIC_0027077.jpg,260.118,0.3,163.332
ISIC_0027078.jpg,56.657,0.325,206.125
ISIC_0027079.jpg,105.185,0.2,208.907
ISIC_0027080.jpg,72.055,0.275,203.891
ISIC_0027081.jpg,77.139,0.25,223.024
ISIC_0027082.jpg,74.646,0.25,194.88
ISIC_0027083.jpg,116.423,0.3,155.656
ISIC_0027084.jpg,69.63,0.225,180.713
ISIC_0027085.jpg,172.634,0.2,224.553
ISIC_0027086.jpg,61.124,0.275,174.879
ISIC_0027087.jpg,29.719,0.275,184.875
ISIC_0027088.jpg,52.248,0.25,222.32
ISIC_0027089.jpg,41.478,0.35,191.549
ISIC_0027090.jpg,173.893,0.325,203.798
ISIC_0027091.jpg,69.559,0.3,192.139
ISIC_0027092.jpg,49.564,0.275,217.466
ISIC_0027093.jpg,51.996,0.1,210.082
ISIC_0027094.jpg,58.094,0.175,154.302
ISIC_0027095.jpg,102.766,0.25,213.538
ISIC_0027096.jpg,69.302,0.275,235.876
ISIC_0027097.jpg,69.396,0.25,180.595
ISIC_0027098.jpg,40.412,0.225,167.977
ISIC_0027099.jpg,114.149,0.25,156.593
ISIC_0027100.jpg,68.13,0.2,167.47
ISIC_0027101.jpg,130.154,0.25,206.437
ISIC_0027102.jpg,173.805,0.5,200.598
ISIC_0027103.jpg,120.597,0.325,159.59
ISIC_0027104.jpg,83.767,0.275,210.048
ISIC_0027105.jpg,57.297,0.25,183.335
ISIC_0027106.jpg,484.249,0.3,220.644
ISIC_0027107.jpg,116.924,0.225,178.817
ISIC_0027108.jpg,90.698,0.2,211.203
ISIC_0027109.jpg,102.791,0.2,171.604
ISIC_0027110.jpg,67.811,0.275,213.166
ISIC_0027111.jpg,140.48,0.275,217.953
ISIC_0027112.jpg,46.067,0.3,184.212
ISIC_0027113.jpg,77.094,0.25,155.292
ISIC_0027114.jpg,35.836,0.225,183.743
ISIC_0027115.jpg,97.009,0.35,210.248
ISIC_0027116.jpg,72.028,0.3,235.843
ISIC_0027117.jpg,263.204,0.25,192.787
ISIC_0027118.jpg,78.584,0.35,183.023
ISIC_0027119.jpg,153.09,0.275,191.276
ISIC_0027120.jpg,42.92,0.175,192.487
ISIC_0027121.jpg,513.882,0.35,220.957
ISIC_0027122.jpg,70.113,0.275,185.872
ISIC_0027123.jpg,58.7,0.25,230.947
ISIC_0027124.jpg,148.82,0.3,199.072
ISIC_0027125.jpg,201.077,0.275,194.407
ISIC_0027126.jpg,133.042,0.225,199.253
ISIC_0027127.jpg,22.533,0.15,198.292
ISIC_0027128.jpg,78.901,0.225,226.938
ISIC_0027129.jpg,50.873,0.275,227.862
ISIC_0027130.jpg,284.816,0.3,183.337
ISIC_0027131.jpg,55.863,0.3,196.702
ISIC_0027132.jpg,92.872,0.25,222.072
ISIC_0027133.jpg,89.486,0.3,161.581
ISIC_0027134.jpg,48.805,0.2,213.354
ISIC_0027135.jpg,33.252,0.15,234.707
ISIC_0027136.jpg,245.262,0.15,196.323
ISIC_0027137.jpg,38.38,0.25,189.389
ISIC_0027138.jpg,95.056,0.375,201.052
ISIC_0027139.jpg,53.759,0.275,218.663
ISIC_0027140.jpg,73.003,0.225,179.582
ISIC_0027141.jpg,121.096,0.15,226.472
ISIC_0027142.jpg,228.674,0.2,216.29
ISIC_0027143.jpg,699.539,0.3,183.286
ISIC_0027144.jpg,88.468,0.3,155.664
ISIC_0027145.jpg,154.003,0.2,253.316
ISIC_0027146.jpg,60.995,0.2,219.025
ISIC_0027147.jpg,98.201,0.175,211.235
ISIC_0027148.jpg,61.86,0.2,227.213
ISIC_0027149.jpg,233.657,0.3,186.25
ISIC_0027150.jpg,41.293,0.2,190.472
ISIC_0027151.jpg,42.306,0.2,213.984
ISIC_0027152.jpg,93.298,0.35,188.425
ISIC_0027153.jpg,52.179,0.25,221.533
ISIC_0027154.jpg,155.873,0.225,193.559
ISIC_0027155.jpg,80.367,0.35,203.376
ISIC_0027156.jpg,64.297,0.175,207.168
ISIC_0027157.jpg,211.456,0.225,209.21
ISIC_0027158.jpg,45.45,0.225,236.041
ISIC_0027159.jpg,49.548,0.325,172.536
ISIC_0027160.jpg,185.002,0.25,235.476
ISIC_0027161.jpg,67.91,0.25,230.0
ISIC_0027162.jpg,174.653,0.275,163.335
ISIC_0027163.jpg,80.167,0.45,200.224
ISIC_0027164.jpg,172.608,0.325,184.656
ISIC_0027165.jpg,206.503,0.3,217.573
ISIC_0027166.jpg,153.017,0.175,220.207
ISIC_0027167.jpg,144.533,0.175,199.59
ISIC_0027168.jpg,51.711,0.225,219.664
ISIC_0027169.jpg,54.623,0.2,212.926
ISIC_0027170.jpg,77.375,0.2,210.354
ISIC_0027171.jpg,35.99,0.375,199.803
ISIC_0027172.jpg,43.486,0.25,201.017
ISIC_0027173.jpg,49.211,0.2,192.853
ISIC_0027174.jpg,184.732,0.3,239.806
ISIC_0027175.jpg,35.378,0.125,215.012
ISIC_0027176.jpg,67.064,0.225,229.951
ISIC_0027177.jpg,63.765,0.2,237.733
ISIC_0027178.jpg,70.302,0.225,232.849
ISIC_0027179.jpg,249.82,0.3,198.476
ISIC_0027180.jpg,63.837,0.25,192.138
ISIC_0027181.jpg,12.406,0.075,164.913
ISIC_0027182.jpg,57.516,0.3,227.079
ISIC_0027183.jpg,62.209,0.2,178.259
ISIC_0027184.jpg,57.316,0.175,200.172
ISIC_0027185.jpg,72.606,0.25,226.353
ISIC_0027186.jpg,162.337,0.175,221.704
ISIC_0027187.jpg,115.642,0.175,154.968
ISIC_0027188.jpg,217.535,0.3,156.279
ISIC_0027189.jpg,62.204,0.225,184.469
ISIC_0027190.jpg,120.714,0.25,156.282
ISIC_0027191.jpg,62.038,0.2,214.043
ISIC_0027192.jpg,51.665,0.175,197.08
ISIC_0027193.jpg,72.58,0.25,221.141
ISIC_0027194.jpg,61.694,0.15,166.179
ISIC_0027195.jpg,198.059,0.275,243.251
ISIC_0027196.jpg,57.243,0.225,224.997
ISIC_0027197.jpg,87.795,0.325,222.896
ISIC_0027198.jpg,161.183,0.325,195.68
ISIC_0027199.jpg,93.094,0.15,184.619
ISIC_0027200.jpg,47.039,0.275,229.992
ISIC_0027201.jpg,37.336,0.225,207.825
ISIC_0027202.jpg,56.883,0.125,184.406
ISIC_0027203.jpg,73.991,0.2,195.345
ISIC_0027204.jpg,180.669,0.325,165.954
ISIC_0027205.jpg,60.034,0.225,211.96
ISIC_0027206.jpg,43.842,0.275,225.94
ISIC_0027207.jpg,59.45,0.275,217.943
ISIC_0027208.jpg,41.196,0.3,233.914
ISIC_0027209.jpg,74.901,0.25,165.032
ISIC_0027210.jpg,39.686,0.275,189.569
ISIC_0027211.jpg,119.092,0.3,189.703
ISIC_0027212.jpg,446.044,0.275,175.366
ISIC_0027213.jpg,28.563,0.25,192.331
ISIC_0027214.jpg,62.951,0.225,203.829
ISIC_0027215.jpg,65.397,0.3,200.543
ISIC_0027216.jpg,70.879,0.2,225.853
ISIC_0027217.jpg,62.472,0.275,207.602
ISIC_0027218.jpg,75.374,0.325,189.571
ISIC_0027219.jpg,106.371,0.2,130.372
ISIC_0027220.jpg,431.639,0.225,204.512
ISIC_0027221.jpg,55.903,0.225,191.468
ISIC_0027222.jpg,58.256,0.175,233.616
ISIC_0027223.jpg,62.888,0.25,211.293
ISIC_0027224.jpg,36.196,0.425,233.227
ISIC_0027225.jpg,55.812,0.2,224.547
ISIC_0027226.jpg,46.947,0.325,200.72
ISIC_0027227.jpg,197.041,0.35,198.019
ISIC_0027228.jpg,68.399,0.2,205.842
ISIC_0027229.jpg,69.717,0.3,207.786
ISIC_0027230.jpg,169.619,0.225,219.847
ISIC_0027231.jpg,92.13,0.3,217.127
ISIC_0027232.jpg,90.539,0.2,209.512
ISIC_0027233.jpg,60.18,0.225,219.452
ISIC_0027234.jpg,188.245,0.4,189.917
ISIC_0027235.jpg,76.164,0.325,165.018
ISIC_0027236.jpg,27.784,0.35,218.374
ISIC_0027237.jpg,63.401,0.375,163.243
ISIC_0027238.jpg,186.184,0.325,173.904
ISIC_0027239.jpg,82.564,0.225,168.209
ISIC_0027240.jpg,75.088,0.3,188.033
ISIC_0027241.jpg,62.651,0.225,214.803
ISIC_0027242.jpg,51.382,0.225,145.822
ISIC_0027243.jpg,62.728,0.225,221.855
ISIC_0027244.jpg,57.121,0.275,156.513
ISIC_0027245.jpg,57.762,0.275,229.456
ISIC_0027246.jpg,110.531,0.25,205.777
ISIC_0027247.jpg,50.308,0.2,228.13
ISIC_0027248.jpg,65.437,0.35,191.416
ISIC_0027249.jpg,77.592,0.175,176.519
ISIC_0027250.jpg,99.332,0.3,193.545
ISIC_0027251.jpg,212.464,0.225,215.121
ISIC_0027252.jpg,84.429,0.3,225.198
ISIC_0027253.jpg,190.429,0.3,196.606
ISIC_0027254.jpg,270.262,0.375,205.095
ISIC_0027255.jpg,32.252,0.175,163.783
ISIC_0027256.jpg,54.389,0.225,202.097
ISIC_0027257.jpg,59.311,0.2,229.024
ISIC_0027258.jpg,78.598,0.325,188.721
ISIC_0027259.jpg,58.096,0.325,223.547
ISIC_0027260.jpg,93.694,0.275,176.37
ISIC_0027261.jpg,68.139,0.35,161.738
ISIC_0027262.jpg,38.29,0.325,210.806
ISIC_0027263.jpg,71.615,0.2,160.192
ISIC_0027264.jpg,82.819,0.25,246.446
ISIC_0027265.jpg,63.084,0.275,200.402
ISIC_0027266.jpg,34.618,0.225,195.67
ISIC_0027267.jpg,93.786,0.275,205.111
ISIC_0027268.jpg,181.792,0.15,211.654
ISIC_0027269.jpg,51.753,0.3,221.239
ISIC_0027270.jpg,213.123,0.15,160.211
ISIC_0027271.jpg,47.179,0.375,222.971
ISIC_0027272.jpg,52.886,0.175,208.74
ISIC_0027273.jpg,57.585,0.225,207.595
ISIC_0027274.jpg,208.172,0.275,218.056
ISIC_0027275.jpg,182.019,0.175,215.301
ISIC_0027276.jpg,54.699,0.225,210.428
ISIC_0027277.jpg,482.808,0.4,205.232
ISIC_0027278.jpg,826.491,0.3,195.215
ISIC_0027279.jpg,87.463,0.175,199.968
ISIC_0027280.jpg,47.295,0.175,239.966
ISIC_0027281.jpg,68.801,0.15,185.022
ISIC_0027282.jpg,92.067,0.225,183.032
ISIC_0027283.jpg,68.64,0.25,221.298
ISIC_0027284.jpg,81.733,0.375,205.398
ISIC_0027285.jpg,49.919,0.325,183.447
ISIC_0027286.jpg,65.469,0.275,229.075
ISIC_0027287.jpg,53.85,0.375,195.907
ISIC_0027288.jpg,47.193,0.2,230.275
ISIC_0027289.jpg,61.96,0.225,233.476
ISIC_0027290.jpg,543.186,0.275,198.568
ISIC_0027291.jpg,61.596,0.175,185.466
ISIC_0027292.jpg,62.071,0.15,191.475
ISIC_0027293.jpg,20.567,0.425,223.745
ISIC_0027294.jpg,34.17,0.3,209.494
ISIC_0027295.jpg,466.562,0.35,172.29
ISIC_0027296.jpg,65.799,0.2,214.447
ISIC_0027297.jpg,303.846,0.4,228.877
ISIC_0027298.jpg,90.014,0.225,205.914
ISIC_0027299.jpg,93.18,0.225,185.144
ISIC_0027300.jpg,196.425,0.3,190.172
ISIC_0027301.jpg,207.092,0.275,221.758
ISIC_0027302.jpg,164.04,0.35,180.38
ISIC_0027303.jpg,72.612,0.4,198.555
ISIC_0027304.jpg,51.664,0.3,229.775
ISIC_0027305.jpg,31.863,0.225,191.271
ISIC_0027306.jpg,648.112,0.375,188.982
ISIC_0027307.jpg,91.816,0.175,198.562
ISIC_0027308.jpg,106.376,0.4,197.545
ISIC_0027309.jpg,62.131,0.2,230.44
ISIC_0027310.jpg,107.04,0.3,196.235
ISIC_0027311.jpg,295.377,0.35,163.122
ISIC_0027312.jpg,34.645,0.175,174.061
ISIC_0027313.jpg,57.774,0.275,218.639
ISIC_0027314.jpg,73.997,0.275,220.393
ISIC_0027315.jpg,203.499,0.35,239.327
ISIC_0027316.jpg,287.414,0.25,211.705
ISIC_0027317.jpg,137.034,0.25,195.636
ISIC_0027318.jpg,143.284,0.275,229.56
ISIC_0027319.jpg,33.904,0.2,199.304
ISIC_0027320.jpg,70.402,0.325,189.432
ISIC_0027321.jpg,73.59,0.15,208.004
ISIC_0027322.jpg,72.206,0.175,210.261
ISIC_0027323.jpg,71.104,0.3,196.54
ISIC_0027324.jpg,175.656,0.125,219.001
ISIC_0027325.jpg,61.602,0.15,222.727
ISIC_0027326.jpg,176.766,0.3,207.391
ISIC_0027327.jpg,107.38,0.25,165.464
ISIC_0027328.jpg,61.251,0.25,161.379
ISIC_0027329.jpg,77.767,0.225,220.44
ISIC_0027330.jpg,62.655,0.2,205.553
ISIC_0027331.jpg,182.173,0.2,225.022
ISIC_0027332.jpg,145.061,0.15,203.457
ISIC_0027333.jpg,332.616,0.35,183.601
ISIC_0027334.jpg,28.83,0.225,206.556
ISIC_0027335.jpg,165.95,0.3,193.618
ISIC_0027336.jpg,96.428,0.275,209.647
ISIC_0027337.jpg,245.977,0.325,185.15
ISIC_0027338.jpg,63.951,0.3,200.698
ISIC_0027339.jpg,151.139,0.25,207.354
ISIC_0027340.jpg,48.84,0.25,215.949
ISIC_0027341.jpg,72.354,0.25,223.899
ISIC_0027342.jpg,72.875,0.2,215.845
ISIC_0027343.jpg,50.344,0.325,215.151
ISIC_0027344.jpg,69.431,0.175,156.736
ISIC_0027345.jpg,79.684,0.3,209.696
ISIC_0027346.jpg,76.385,0.25,204.061
ISIC_0027347.jpg,198.05,0.15,214.704
ISIC_0027348.jpg,177.391,0.175,230.812
ISIC_0027349.jpg,62.126,0.3,204.746
ISIC_0027350.jpg,98.109,0.325,183.064
ISIC_0027351.jpg,49.88,0.3,179.94
ISIC_0027352.jpg,165.49,0.225,167.266
ISIC_0027353.jpg,66.257,0.225,221.388
ISIC_0027354.jpg,74.403,0.225,157.78
ISIC_0027355.jpg,49.374,0.175,176.875
ISIC_0027356.jpg,231.904,0.225,200.547
ISIC_0027357.jpg,85.299,0.2,211.245
ISIC_0027358.jpg,75.635,0.175,192.482
ISIC_0027359.jpg,32.672,0.2,188.423
ISIC_0027360.jpg,95.087,0.225,191.092
ISIC_0027361.jpg,45.831,0.4,108.758
ISIC_0027362.jpg,61.687,0.2,235.453
ISIC_0027363.jpg,71.799,0.2,222.217
ISIC_0027364.jpg,113.105,0.325,182.334
ISIC_0027365.jpg,802.194,0.275,144.785
ISIC_0027366.jpg,79.278,0.275,226.162
ISIC_0027367.jpg,114.616,0.35,199.034
ISIC_0027368.jpg,147.525,0.275,190.986
ISIC_0027369.jpg,60.437,0.3,228.791
ISIC_0027370.jpg,141.143,0.15,202.738
ISIC_0027371.jpg,25.798,0.15,218.149
ISIC_0027372.jpg,154.605,0.3,165.523
ISIC_0027373.jpg,238.958,0.325,206.173
ISIC_0027374.jpg,49.715,0.35,177.639
ISIC_0027375.jpg,297.914,0.325,249.441
ISIC_0027376.jpg,140.688,0.2,189.191
ISIC_0027377.jpg,62.352,0.225,202.393
ISIC_0027378.jpg,59.666,0.25,201.172
ISIC_0027379.jpg,40.302,0.275,186.019
ISIC_0027380.jpg,47.177,0.3,221.835
ISIC_0027381.jpg,72.119,0.2,213.035
